time,temp,dew,humidity,wind,windspeed,gust,pressure,precip,cond,date,hour
11:53 PM,43,38,82,S,13,0,29.03,0.0,Mostly Cloudy,2019-11-20,24
12:53 AM,43,39,86,SSE,14,0,29.0,0.1,Rain,2019-11-20,1
1:53 AM,43,40,89,S,16,23,28.96,0.0,Light Rain,2019-11-21,2
2:53 AM,43,40,89,S,18,25,28.93,0.1,Light Rain,2019-11-21,3
3:53 AM,43,40,89,S,17,26,28.87,0.0,Light Rain,2019-11-21,4
4:02 AM,43,40,89,S,18,0,28.86,0.0,Light Rain,2019-11-21,4
4:43 AM,43,41,93,S,17,24,28.85,0.1,Heavy Rain,2019-11-21,5
4:46 AM,43,41,93,S,14,24,28.85,0.1,Heavy Rain,2019-11-21,5
4:53 AM,43,41,93,S,14,0,28.84,0.1,Heavy Rain,2019-11-21,5
5:17 AM,43,41,93,S,17,0,28.81,0.1,Rain,2019-11-21,5
5:53 AM,45,42,90,S,15,25,28.79,0.2,Rain,2019-11-21,6
6:53 AM,46,43,89,S,17,26,28.75,0.0,Cloudy,2019-11-21,7
7:53 AM,47,45,93,S,17,30,28.72,0.0,Light Rain,2019-11-21,8
8:53 AM,48,45,89,S,16,26,28.7,0.0,Light Rain,2019-11-21,9
9:50 AM,48,46,93,SSW,15,24,28.68,0.0,Light Drizzle,2019-11-21,10
9:53 AM,49,47,93,SSW,16,24,28.68,0.0,Light Drizzle,2019-11-21,10
10:02 AM,49,47,93,SSW,16,26,28.67,0.0,Light Drizzle,2019-11-21,10
10:13 AM,49,47,93,S,12,25,28.67,0.0,Light Drizzle,2019-11-21,10
10:24 AM,49,47,93,S,15,24,28.66,0.0,Cloudy,2019-11-21,10
10:34 AM,49,47,93,SSW,13,26,28.67,0.0,Light Drizzle,2019-11-21,11
10:53 AM,50,48,93,SSW,14,22,28.66,0.0,Light Drizzle,2019-11-21,11
11:10 AM,50,48,93,SSW,12,0,28.66,0.0,Light Drizzle,2019-11-21,11
11:27 AM,50,48,93,SSW,9,21,28.65,0.0,Light Drizzle,2019-11-21,11
11:40 AM,50,49,96,SSW,9,0,28.64,0.0,Light Drizzle,2019-11-21,12
11:53 AM,51,49,92,SSW,9,0,28.64,0.0,Light Drizzle,2019-11-21,12
12:05 PM,51,49,92,SSW,8,18,28.63,0.0,Light Drizzle,2019-11-21,12
12:27 PM,51,50,96,SSW,6,0,28.63,0.0,Cloudy,2019-11-21,12
12:53 PM,52,50,93,WSW,8,0,28.63,0.0,Light Rain,2019-11-21,13
1:08 PM,51,47,86,NW,18,35,28.65,0.0,Cloudy,2019-11-21,13
1:53 PM,48,44,86,NW,17,31,28.71,0.0,Cloudy,2019-11-21,14
2:19 PM,48,42,80,WNW,15,28,28.74,0.0,Cloudy,2019-11-21,14
2:53 PM,46,40,79,NW,14,28,28.77,0.0,Cloudy,2019-11-21,15
3:53 PM,43,38,82,WNW,15,28,28.83,0.0,Cloudy,2019-11-21,16
4:06 PM,42,37,82,NW,12,31,28.85,0.0,Cloudy,2019-11-21,16
4:38 PM,41,34,76,NW,16,29,28.9,0.0,Cloudy,2019-11-21,17
4:53 PM,41,34,76,WNW,12,0,28.9,0.0,Cloudy,2019-11-21,17
5:53 PM,39,32,76,NW,10,24,28.95,0.0,Cloudy,2019-11-21,18
6:53 PM,38,31,76,NW,10,25,28.97,0.0,Cloudy,2019-11-21,19
7:53 PM,37,29,73,NW,14,24,29.01,0.0,Cloudy,2019-11-21,20
8:53 PM,35,27,72,NW,13,21,29.05,0.0,Cloudy,2019-11-21,21
9:53 PM,35,28,76,NW,9,0,29.08,0.0,Cloudy,2019-11-21,22
10:53 PM,35,27,72,WNW,10,17,29.1,0.0,Cloudy,2019-11-21,23
11:50 PM,34,25,70,NW,9,0,29.1,0.0,Mostly Cloudy,2019-11-21,24
11:53 PM,34,25,70,NW,9,0,29.1,0.0,Mostly Cloudy,2019-11-21,24
12:10 AM,34,25,70,NW,9,20,29.11,0.0,Cloudy,2019-11-21,0
12:53 AM,32,22,66,NW,9,24,29.13,0.0,Cloudy,2019-11-21,1
1:53 AM,30,22,72,WNW,10,0,29.16,0.0,Cloudy,2019-11-22,2
2:53 AM,30,21,69,NNW,7,0,29.17,0.0,Cloudy,2019-11-22,3
3:53 AM,28,20,72,NNW,12,0,29.18,0.0,Cloudy,2019-11-22,4
4:53 AM,25,18,75,N,16,24,29.2,0.0,Cloudy,2019-11-22,5
5:53 AM,25,18,75,NNW,10,0,29.22,0.0,Cloudy,2019-11-22,6
6:53 AM,24,18,77,NNW,7,0,29.23,0.0,Light Snow,2019-11-22,7
7:53 AM,24,17,75,N,7,0,29.25,0.0,Cloudy,2019-11-22,8
8:53 AM,24,16,71,NW,5,0,29.28,0.0,Cloudy,2019-11-22,9
9:53 AM,24,16,71,NNW,7,0,29.29,0.0,Mostly Cloudy,2019-11-22,10
10:53 AM,25,17,72,NW,8,0,29.29,0.0,Mostly Cloudy,2019-11-22,11
11:53 AM,28,19,69,N,7,0,29.29,0.0,Partly Cloudy,2019-11-22,12
12:53 PM,29,18,64,CALM,0,0,29.25,0.0,Fair,2019-11-22,13
1:53 PM,32,20,61,S,5,0,29.22,0.0,Fair,2019-11-22,14
2:53 PM,32,19,59,VAR,3,0,29.21,0.0,Fair,2019-11-22,15
3:53 PM,33,19,56,WSW,6,0,29.21,0.0,Fair,2019-11-22,16
4:53 PM,33,19,56,SW,3,0,29.2,0.0,Fair,2019-11-22,17
5:53 PM,30,20,66,CALM,0,0,29.19,0.0,Fair,2019-11-22,18
6:53 PM,29,21,72,CALM,0,0,29.17,0.0,Fair,2019-11-22,19
7:53 PM,27,21,78,CALM,0,0,29.15,0.0,Fair,2019-11-22,20
8:53 PM,26,22,84,SSW,3,0,29.15,0.0,Fair,2019-11-22,21
9:53 PM,30,22,72,SW,3,0,29.14,0.0,Fair,2019-11-22,22
10:53 PM,29,21,72,VAR,5,0,29.12,0.0,Fair,2019-11-22,23
11:53 PM,28,21,75,SSW,5,0,29.09,0.0,Fair,2019-11-22,24
12:53 AM,25,20,81,CALM,0,0,29.08,0.0,Fair,2019-11-22,1
1:53 AM,27,21,78,SW,3,0,29.06,0.0,Fair,2019-11-23,2
2:53 AM,27,22,81,SW,5,0,29.04,0.0,Fair,2019-11-23,3
3:53 AM,27,21,78,CALM,0,0,29.02,0.0,Fair,2019-11-23,4
4:53 AM,27,21,78,SSW,3,0,28.99,0.0,Fair,2019-11-23,5
5:53 AM,26,21,81,SW,5,0,28.97,0.0,Fair,2019-11-23,6
6:53 AM,25,21,85,VAR,3,0,28.97,0.0,Partly Cloudy,2019-11-23,7
7:53 AM,25,21,85,VAR,3,0,28.94,0.0,Fair,2019-11-23,8
8:53 AM,26,21,81,VAR,5,0,28.92,0.0,Fair,2019-11-23,9
9:53 AM,27,21,78,SW,6,0,28.9,0.0,Fair,2019-11-23,10
10:53 AM,31,23,72,S,9,0,28.88,0.0,Mostly Cloudy,2019-11-23,11
11:53 AM,33,20,59,WSW,9,0,28.85,0.0,Mostly Cloudy,2019-11-23,12
12:53 PM,38,18,44,VAR,6,0,28.82,0.0,Mostly Cloudy,2019-11-23,13
1:53 PM,42,18,38,W,7,0,28.8,0.0,Partly Cloudy,2019-11-23,14
2:53 PM,43,18,37,VAR,6,0,28.77,0.0,Fair,2019-11-23,15
3:53 PM,43,21,42,WSW,8,0,28.75,0.0,Fair,2019-11-23,16
4:53 PM,42,24,49,SW,8,0,28.74,0.0,Fair,2019-11-23,17
5:53 PM,39,27,62,WSW,6,0,28.75,0.0,Fair,2019-11-23,18
6:53 PM,37,28,70,WSW,6,0,28.75,0.0,Fair,2019-11-23,19
7:53 PM,36,27,70,VAR,3,0,28.76,0.0,Fair,2019-11-23,20
8:53 PM,34,27,75,W,3,0,28.76,0.0,Fair,2019-11-23,21
9:53 PM,35,28,76,CALM,0,0,28.76,0.0,Partly Cloudy,2019-11-23,22
10:53 PM,34,28,79,WSW,3,0,28.75,0.0,Mostly Cloudy,2019-11-23,23
11:53 PM,34,28,79,CALM,0,0,28.75,0.0,Mostly Cloudy,2019-11-23,24
12:53 AM,33,28,82,WNW,3,0,28.75,0.0,Fair,2019-11-23,1
1:53 AM,33,28,82,VAR,3,0,28.74,0.0,Fair,2019-11-24,2
2:53 AM,34,29,82,CALM,0,0,28.73,0.0,Fair,2019-11-24,3
3:53 AM,34,30,85,WSW,3,0,28.72,0.0,Mostly Cloudy,2019-11-24,4
4:53 AM,33,29,85,CALM,0,0,28.72,0.0,Fair,2019-11-24,5
5:53 AM,33,29,85,CALM,0,0,28.72,0.0,Fair,2019-11-24,6
6:53 AM,34,29,82,VAR,3,0,28.71,0.0,Fair,2019-11-24,7
7:53 AM,32,29,88,SSW,3,0,28.72,0.0,Fair,2019-11-24,8
8:53 AM,34,30,85,VAR,3,0,28.72,0.0,Fair,2019-11-24,9
9:53 AM,38,31,76,CALM,0,0,28.72,0.0,Mostly Cloudy,2019-11-24,10
10:53 AM,41,32,70,CALM,0,0,28.73,0.0,Mostly Cloudy,2019-11-24,11
11:53 AM,45,31,58,VAR,6,0,28.71,0.0,Mostly Cloudy,2019-11-24,12
12:53 PM,46,31,56,W,7,0,28.69,0.0,Mostly Cloudy,2019-11-24,13
1:53 PM,46,32,58,SW,6,0,28.67,0.0,Cloudy,2019-11-24,14
2:53 PM,46,32,58,SSW,5,0,28.67,0.0,Cloudy,2019-11-24,15
3:53 PM,45,33,63,CALM,0,0,28.66,0.0,Light Rain,2019-11-24,16
4:53 PM,44,33,65,S,7,0,28.65,0.0,Cloudy,2019-11-24,17
5:53 PM,43,33,68,VAR,5,0,28.68,0.0,Cloudy,2019-11-24,18
6:53 PM,43,33,68,CALM,0,0,28.68,0.0,Cloudy,2019-11-24,19
7:53 PM,42,33,70,CALM,0,0,28.69,0.0,Cloudy,2019-11-24,20
8:53 PM,42,33,70,SSW,5,0,28.68,0.0,Cloudy,2019-11-24,21
9:53 PM,39,33,79,SSE,3,0,28.66,0.0,Fair,2019-11-24,22
10:53 PM,33,30,89,CALM,0,0,28.67,0.0,Fair,2019-11-24,23
11:53 PM,32,29,88,CALM,0,0,28.66,0.0,Fair,2019-11-24,24
12:53 AM,31,28,89,CALM,0,0,28.66,0.0,Fair,2019-11-24,1
1:53 AM,31,28,89,CALM,0,0,28.66,0.0,Fair,2019-11-25,2
2:53 AM,28,26,92,CALM,0,0,28.65,0.0,Fair,2019-11-25,3
3:53 AM,31,28,89,CALM,0,0,28.64,0.0,Fair,2019-11-25,4
4:53 AM,31,29,92,S,6,0,28.65,0.0,Fair,2019-11-25,5
5:53 AM,33,31,92,S,6,0,28.63,0.0,Fair,2019-11-25,6
6:53 AM,34,31,89,S,5,0,28.63,0.0,Fair,2019-11-25,7
7:53 AM,34,32,92,S,6,0,28.63,0.0,Mostly Cloudy,2019-11-25,8
8:53 AM,36,33,89,S,8,0,28.63,0.0,Cloudy,2019-11-25,9
9:53 AM,38,34,86,SSW,3,0,28.65,0.0,Mostly Cloudy,2019-11-25,10
10:53 AM,42,35,76,SSW,5,0,28.64,0.0,Cloudy,2019-11-25,11
11:53 AM,44,35,71,VAR,5,0,28.64,0.0,Light Rain,2019-11-25,12
12:53 PM,46,35,66,WSW,7,0,28.64,0.0,Cloudy,2019-11-25,13
1:53 PM,48,35,61,WSW,6,0,28.65,0.0,Cloudy,2019-11-25,14
2:53 PM,50,34,54,VAR,5,0,28.63,0.0,Mostly Cloudy,2019-11-25,15
3:53 PM,50,33,52,VAR,5,0,28.62,0.0,Cloudy,2019-11-25,16
4:53 PM,48,33,56,WNW,5,0,28.64,0.0,Mostly Cloudy,2019-11-25,17
5:53 PM,46,33,61,VAR,3,0,28.66,0.0,Partly Cloudy,2019-11-25,18
6:53 PM,44,33,65,VAR,6,0,28.68,0.0,Fair,2019-11-25,19
7:53 PM,43,32,65,SW,6,0,28.71,0.0,Fair,2019-11-25,20
8:53 PM,42,31,65,SW,5,0,28.73,0.0,Fair,2019-11-25,21
9:53 PM,40,30,68,CALM,0,0,28.74,0.0,Fair,2019-11-25,22
10:53 PM,39,30,70,W,6,0,28.77,0.0,Mostly Cloudy,2019-11-25,23
11:53 PM,37,30,76,SW,3,0,28.79,0.0,Partly Cloudy,2019-11-25,24
12:53 AM,35,30,82,CALM,0,0,28.79,0.0,Fair,2019-11-25,1
1:53 AM,32,29,88,SW,3,0,28.81,0.0,Fair,2019-11-26,2
2:53 AM,30,27,88,SW,3,0,28.82,0.0,Fair,2019-11-26,3
3:53 AM,29,26,89,CALM,0,0,28.84,0.0,Partly Cloudy,2019-11-26,4
4:08 AM,29,27,92,CALM,0,0,28.85,0.0,Mostly Cloudy,2019-11-26,4
4:53 AM,31,28,89,SSE,3,0,28.86,0.0,Cloudy,2019-11-26,5
5:53 AM,32,30,92,CALM,0,0,28.9,0.0,Cloudy,2019-11-26,6
6:53 AM,32,30,92,N,5,0,28.9,0.0,Cloudy,2019-11-26,7
7:21 AM,34,30,85,N,7,0,28.91,0.0,Cloudy,2019-11-26,7
7:53 AM,35,30,82,N,5,0,28.9,0.0,Cloudy,2019-11-26,8
8:15 AM,35,29,78,CALM,0,0,28.92,0.0,Mostly Cloudy,2019-11-26,8
8:36 AM,36,29,76,N,3,0,28.92,0.0,Mostly Cloudy,2019-11-26,9
8:53 AM,35,29,78,N,3,0,28.93,0.0,Mostly Cloudy,2019-11-26,9
9:53 AM,38,31,76,NNE,7,0,28.91,0.0,Mostly Cloudy,2019-11-26,10
10:53 AM,38,31,76,NE,10,0,28.92,0.0,Mostly Cloudy,2019-11-26,11
11:53 AM,39,30,70,ENE,13,0,28.92,0.0,Mostly Cloudy,2019-11-26,12
12:41 PM,41,31,67,ENE,17,0,28.9,0.0,Mostly Cloudy,2019-11-26,13
12:53 PM,41,32,70,ENE,16,0,28.9,0.0,Mostly Cloudy,2019-11-26,13
1:38 PM,43,32,65,E,13,0,28.88,0.0,Mostly Cloudy,2019-11-26,14
1:53 PM,44,32,63,E,13,21,28.88,0.0,Mostly Cloudy,2019-11-26,14
2:28 PM,42,32,67,E,10,0,28.87,0.0,Mostly Cloudy,2019-11-26,14
2:53 PM,43,32,65,E,9,0,28.86,0.0,Mostly Cloudy,2019-11-26,15
3:53 PM,42,32,67,ENE,14,0,28.82,0.0,Cloudy,2019-11-26,16
4:53 PM,41,32,70,ENE,14,24,28.8,0.0,Cloudy,2019-11-26,17
5:53 PM,39,34,82,E,15,24,28.79,0.0,Light Rain,2019-11-26,18
6:37 PM,39,34,82,E,15,24,28.78,0.0,Cloudy,2019-11-26,19
6:53 PM,38,35,89,E,14,0,28.77,0.0,Light Rain,2019-11-26,19
7:53 PM,38,35,89,E,18,28,28.73,0.0,Light Rain,2019-11-26,20
8:01 PM,38,35,89,E,14,28,28.73,0.0,Light Rain,2019-11-26,20
8:53 PM,38,36,93,E,17,28,28.68,0.0,Light Rain,2019-11-26,21
9:24 PM,38,36,93,E,18,0,28.66,0.0,Cloudy,2019-11-26,21
9:53 PM,38,36,93,E,17,26,28.63,0.0,Light Rain,2019-11-26,22
10:53 PM,39,38,96,E,15,30,28.57,0.0,Light Rain,2019-11-26,23
11:53 PM,40,38,93,E,14,23,28.51,0.0,Light Rain,2019-11-26,24
12:06 AM,40,39,97,E,12,0,28.52,0.0,Cloudy,2019-11-26,0
12:25 AM,40,39,97,E,12,0,28.49,0.0,Light Rain,2019-11-26,0
12:37 AM,40,39,97,E,14,0,28.46,0.0,Light Rain,2019-11-26,1
12:53 AM,41,39,93,E,12,0,28.45,0.0,Cloudy,2019-11-26,1
1:23 AM,41,40,96,ESE,9,0,28.44,0.1,Rain,2019-11-27,1
1:36 AM,41,40,96,ENE,5,0,28.43,0.1,Heavy Rain,2019-11-27,2
1:43 AM,41,40,96,NE,7,0,28.41,0.1,Heavy Rain,2019-11-27,2
1:53 AM,41,40,96,ENE,7,0,28.42,0.2,Rain,2019-11-27,2
2:46 AM,41,40,96,N,7,0,28.38,0.2,Heavy Rain,2019-11-27,3
2:53 AM,41,40,96,N,7,0,28.38,0.3,Heavy Rain,2019-11-27,3
3:21 AM,42,41,96,NE,7,0,28.34,0.2,Heavy Rain,2019-11-27,3
3:32 AM,41,41,100,NE,8,0,28.31,0.2,Light Rain,2019-11-27,4
3:53 AM,42,41,96,NE,8,0,28.28,0.2,Cloudy,2019-11-27,4
4:01 AM,42,41,96,NNW,7,0,28.27,0.0,Cloudy,2019-11-27,4
4:09 AM,42,41,96,VAR,3,0,28.27,0.0,Cloudy,2019-11-27,4
4:18 AM,42,42,100,CALM,0,0,28.27,0.0,Cloudy,2019-11-27,4
4:50 AM,43,41,93,WSW,3,0,28.28,0.0,Light Rain,2019-11-27,5
4:53 AM,43,42,97,CALM,0,0,28.28,0.0,Light Rain,2019-11-27,5
5:53 AM,42,41,96,CALM,0,0,28.26,0.0,Cloudy,2019-11-27,6
6:51 AM,45,43,93,SW,9,0,28.27,0.0,Cloudy,2019-11-27,7
6:53 AM,45,43,93,SW,8,0,28.27,0.0,Cloudy,2019-11-27,7
7:05 AM,45,43,93,VAR,7,0,28.27,0.0,Cloudy,2019-11-27,7
7:53 AM,44,41,89,WSW,8,21,28.28,0.0,Cloudy,2019-11-27,8
8:53 AM,40,37,89,W,9,26,28.34,0.0,Cloudy,2019-11-27,9
9:53 AM,36,33,89,W,13,26,28.4,0.0,Light Rain,2019-11-27,10
10:05 AM,36,32,86,W,13,29,28.42,0.0,Wintry Mix,2019-11-27,10
10:13 AM,36,32,86,W,14,26,28.43,0.0,Light Snow,2019-11-27,10
10:38 AM,36,32,86,WNW,17,33,28.46,0.0,Light Drizzle,2019-11-27,11
10:53 AM,36,32,86,WNW,17,30,28.48,0.0,Light Drizzle,2019-11-27,11
11:53 AM,36,32,86,WNW,21,36,28.56,0.0,Light Drizzle / Windy,2019-11-27,12
12:53 PM,36,32,86,WNW,18,39,28.63,0.0,Cloudy,2019-11-27,13
1:53 PM,35,29,78,WNW,18,43,28.72,0.0,Cloudy,2019-11-27,14
2:53 PM,34,26,73,WNW,22,44,28.82,0.0,Cloudy / Windy,2019-11-27,15
3:53 PM,34,25,70,NW,22,39,28.9,0.0,Cloudy / Windy,2019-11-27,16
4:53 PM,33,25,72,NW,22,39,28.97,0.0,Cloudy / Windy,2019-11-27,17
5:53 PM,32,24,73,NW,15,40,29.02,0.0,Cloudy,2019-11-27,18
6:53 PM,32,23,69,NW,24,43,29.09,0.0,Cloudy / Windy,2019-11-27,19
7:38 PM,32,23,69,WNW,13,25,29.16,0.0,Cloudy,2019-11-27,20
7:53 PM,32,23,69,NW,14,28,29.16,0.0,Cloudy,2019-11-27,20
8:50 PM,30,21,69,NW,16,26,29.21,0.0,Cloudy,2019-11-27,21
8:53 PM,31,22,69,NW,17,26,29.21,0.0,Cloudy,2019-11-27,21
9:53 PM,31,22,69,NW,12,23,29.26,0.0,Cloudy,2019-11-27,22
10:53 PM,31,22,69,NW,9,21,29.31,0.0,Cloudy,2019-11-27,23
11:53 PM,31,21,67,NNW,12,20,29.35,0.0,Cloudy,2019-11-27,24
12:53 AM,30,21,69,WNW,10,17,29.41,0.0,Cloudy,2019-11-27,1
1:53 AM,30,21,69,NNW,13,23,29.4,0.0,Cloudy,2019-11-28,2
2:53 AM,30,22,72,NW,9,0,29.43,0.0,Cloudy,2019-11-28,3
3:53 AM,30,22,72,NNW,8,0,29.47,0.0,Cloudy,2019-11-28,4
4:53 AM,30,22,72,NNW,8,0,29.48,0.0,Cloudy,2019-11-28,5
5:53 AM,30,23,75,NNW,5,0,29.5,0.0,Cloudy,2019-11-28,6
6:53 AM,29,23,78,NNW,7,0,29.51,0.0,Cloudy,2019-11-28,7
7:53 AM,30,24,79,NW,6,0,29.55,0.0,Cloudy,2019-11-28,8
8:53 AM,30,24,79,NNW,7,0,29.55,0.0,Cloudy,2019-11-28,9
9:53 AM,31,25,79,NNE,8,0,29.56,0.0,Cloudy,2019-11-28,10
10:53 AM,32,25,75,NE,8,0,29.58,0.0,Cloudy,2019-11-28,11
11:53 AM,32,26,79,E,8,0,29.56,0.0,Cloudy,2019-11-28,12
12:53 PM,33,26,75,ENE,6,0,29.54,0.0,Cloudy,2019-11-28,13
1:53 PM,32,26,79,ESE,6,0,29.53,0.0,Cloudy,2019-11-28,14
2:53 PM,32,26,79,CALM,0,0,29.53,0.0,Cloudy,2019-11-28,15
3:53 PM,33,26,75,ESE,5,0,29.53,0.0,Cloudy,2019-11-28,16
4:53 PM,32,26,79,E,5,0,29.54,0.0,Cloudy,2019-11-28,17
5:53 PM,32,27,82,ENE,3,0,29.54,0.0,Cloudy,2019-11-28,18
6:53 PM,32,27,82,E,5,0,29.54,0.0,Cloudy,2019-11-28,19
7:53 PM,32,27,82,ENE,3,0,29.53,0.0,Cloudy,2019-11-28,20
8:53 PM,32,27,82,CALM,0,0,29.53,0.0,Cloudy,2019-11-28,21
9:53 PM,32,27,82,ENE,5,0,29.53,0.0,Cloudy,2019-11-28,22
10:53 PM,32,27,82,ENE,5,0,29.53,0.0,Cloudy,2019-11-28,23
11:53 PM,31,27,85,E,6,0,29.52,0.0,Cloudy,2019-11-28,24
12:53 AM,32,27,82,ENE,3,0,29.52,0.0,Cloudy,2019-11-28,1
1:53 AM,31,26,82,E,3,0,29.51,0.0,Cloudy,2019-11-29,2
2:53 AM,31,26,82,E,5,0,29.5,0.0,Cloudy,2019-11-29,3
3:53 AM,31,27,85,NE,6,0,29.48,0.0,Cloudy,2019-11-29,4
4:53 AM,31,27,85,CALM,0,0,29.47,0.0,Wintry Mix,2019-11-29,5
5:53 AM,31,27,85,ENE,3,0,29.46,0.0,Cloudy,2019-11-29,6
6:53 AM,31,28,89,ENE,6,0,29.44,0.0,Light Snow,2019-11-29,7
7:53 AM,31,28,89,ESE,5,0,29.47,0.0,Light Snow,2019-11-29,8
8:53 AM,31,28,89,ENE,3,0,29.46,0.0,Cloudy,2019-11-29,9
9:14 AM,31,29,92,NE,3,0,29.46,0.0,Light Drizzle,2019-11-29,9
9:38 AM,31,29,92,ENE,5,0,29.45,0.0,Light Drizzle,2019-11-29,10
9:41 AM,32,29,88,NE,5,0,29.45,0.0,Light Drizzle,2019-11-29,10
9:53 AM,32,30,92,ENE,6,0,29.45,0.0,Cloudy,2019-11-29,10
10:53 AM,32,30,92,ENE,9,0,29.43,0.0,Cloudy,2019-11-29,11
11:53 AM,33,31,92,ENE,7,0,29.42,0.0,Cloudy,2019-11-29,12
12:53 PM,34,31,89,E,6,0,29.4,0.0,Cloudy,2019-11-29,13
1:53 PM,34,31,89,ENE,8,0,29.36,0.0,Cloudy,2019-11-29,14
2:53 PM,35,31,85,E,6,0,29.35,0.0,Cloudy,2019-11-29,15
3:08 PM,35,31,85,ENE,6,0,29.35,0.0,Cloudy,2019-11-29,15
3:53 PM,35,31,85,E,7,0,29.33,0.0,Cloudy,2019-11-29,16
4:20 PM,35,31,85,E,6,0,29.34,0.0,Cloudy,2019-11-29,16
4:53 PM,35,31,85,ENE,9,0,29.32,0.0,Cloudy,2019-11-29,17
5:12 PM,35,31,85,E,8,0,29.32,0.0,Cloudy,2019-11-29,17
5:53 PM,35,31,85,ENE,5,0,29.33,0.0,Cloudy,2019-11-29,18
6:15 PM,35,31,85,ENE,8,0,29.31,0.0,Cloudy,2019-11-29,18
6:53 PM,34,30,85,E,6,0,29.28,0.0,Cloudy,2019-11-29,19
7:53 PM,35,30,82,ENE,6,0,29.3,0.0,Cloudy,2019-11-29,20
8:15 PM,34,30,85,ENE,7,0,29.27,0.0,Cloudy,2019-11-29,20
8:43 PM,34,30,85,ENE,9,0,29.25,0.0,Cloudy,2019-11-29,21
8:53 PM,34,30,85,E,9,0,29.25,0.0,Cloudy,2019-11-29,21
9:37 PM,34,31,89,ESE,9,0,29.25,0.0,Light Rain,2019-11-29,22
9:53 PM,34,31,89,ESE,10,0,29.22,0.0,Cloudy,2019-11-29,22
10:10 PM,34,32,92,ESE,12,0,29.2,0.0,Light Sleet,2019-11-29,22
10:22 PM,34,32,92,E,13,0,29.2,0.0,Light Rain,2019-11-29,22
10:53 PM,33,32,96,E,14,0,29.14,0.0,Cloudy,2019-11-29,23
11:53 PM,35,33,92,ENE,3,0,29.19,0.0,Cloudy,2019-11-29,24
12:18 AM,35,33,92,ESE,5,0,29.19,0.0,Cloudy,2019-11-29,0
12:53 AM,35,32,89,ESE,5,0,29.2,0.0,Cloudy,2019-11-29,1
1:53 AM,35,33,92,ENE,9,0,29.12,0.0,Cloudy,2019-11-30,2
2:05 AM,35,33,92,ENE,12,0,29.12,0.0,Cloudy,2019-11-30,2
2:20 AM,35,33,92,ENE,7,0,29.13,0.0,Cloudy,2019-11-30,2
2:53 AM,34,33,96,E,12,0,29.08,0.0,Cloudy,2019-11-30,3
3:02 AM,34,33,96,ENE,9,0,29.1,0.0,Cloudy,2019-11-30,3
3:27 AM,34,33,96,E,10,0,29.1,0.0,Cloudy,2019-11-30,3
3:53 AM,35,33,92,ENE,10,0,29.09,0.0,Cloudy,2019-11-30,4
4:00 AM,35,33,92,ENE,8,0,29.1,0.0,Cloudy,2019-11-30,4
4:53 AM,35,32,89,E,10,0,29.08,0.0,Cloudy,2019-11-30,5
5:53 AM,34,33,96,E,13,0,29.05,0.0,Light Rain,2019-11-30,6
6:02 AM,34,33,96,E,10,0,29.05,0.0,Light Rain,2019-11-30,6
6:36 AM,35,33,92,E,13,0,29.03,0.0,Light Rain,2019-11-30,7
6:53 AM,34,33,96,E,13,0,29.01,0.0,Light Rain,2019-11-30,7
7:53 AM,35,33,92,ESE,14,0,29.01,0.0,Light Drizzle,2019-11-30,8
8:05 AM,35,33,92,E,13,0,29.01,0.0,Light Rain,2019-11-30,8
8:53 AM,36,33,89,E,12,24,28.99,0.0,Light Drizzle,2019-11-30,9
9:53 AM,36,33,89,E,22,33,28.91,0.0,Light Drizzle / Windy,2019-11-30,10
10:15 AM,36,33,89,ESE,16,31,28.95,0.0,Cloudy,2019-11-30,10
10:53 AM,36,33,89,ESE,20,32,28.94,0.0,Light Rain,2019-11-30,11
11:37 AM,36,33,89,E,17,33,28.87,0.0,Light Drizzle,2019-11-30,12
11:53 AM,36,33,89,ESE,21,36,28.87,0.0,Light Drizzle / Windy,2019-11-30,12
12:53 PM,35,33,92,ESE,21,31,28.85,0.0,Cloudy / Windy,2019-11-30,13
1:28 PM,35,33,92,ESE,18,30,28.83,0.0,Light Drizzle,2019-11-30,13
1:53 PM,35,33,92,ESE,17,30,28.79,0.0,Light Drizzle,2019-11-30,14
2:17 PM,35,33,92,E,23,30,28.76,0.0,Light Drizzle / Windy,2019-11-30,14
2:53 PM,35,33,92,ESE,18,32,28.74,0.0,Cloudy,2019-11-30,15
3:28 PM,36,33,89,ESE,21,38,28.71,0.0,Light Rain / Windy,2019-11-30,15
3:50 PM,36,34,93,ESE,22,30,28.71,0.0,Light Rain / Windy,2019-11-30,16
3:53 PM,36,33,89,ESE,23,32,28.71,0.0,Light Rain / Windy,2019-11-30,16
4:24 PM,36,33,89,ESE,17,32,28.71,0.0,Light Rain,2019-11-30,16
4:53 PM,35,33,92,ESE,22,30,28.71,0.0,Light Rain / Windy,2019-11-30,17
5:09 PM,35,34,96,ESE,23,32,28.69,0.0,Light Rain / Windy,2019-11-30,17
5:20 PM,35,33,92,ESE,23,33,28.67,0.0,Light Rain / Windy,2019-11-30,17
5:53 PM,35,33,92,ESE,22,35,28.64,0.0,Light Drizzle / Windy,2019-11-30,18
6:53 PM,36,34,93,ESE,18,29,28.6,0.0,Light Drizzle,2019-11-30,19
7:37 PM,36,34,93,ESE,17,32,28.58,0.0,Cloudy,2019-11-30,20
7:53 PM,36,34,93,ESE,15,29,28.58,0.0,T-Storm,2019-11-30,20
